# file: s2.0-21599.May.30.22.17.40.prettyPlan.csv May.30.22.17.40
# Spacecraft with id sat2
# Epoch [JDUT1] is 2458852.5625
# Step size [s] is 1.0
TP,mode,L-band,P-band,L-band GPs,P-band GPs,reward
4909,obs,,P.14,,[37610 37611],0.00073
4910,obs,,P.14,,[37612 37613 37614 37616],0.00277
4911,obs,,P.14,,[37617 37618],0.00533
4912,obs,,,,,
4913,obs,,P.14,,[35456 35457 35458],0.00058
4914,obs,,P.14,,[35461 35462 35464 35465],0.00503
4915,obs,,P.14,,[35467 35469],0.00442
4916,obs,,P.14,,[33463 33464],0.01036
4917,obs,,P.14,,[33465 33466 33467 33468],0.00929
4918,obs,,,,,
4919,obs,,P.14,,[31545],0.01349
4920,obs,,P.14,,[31546 31547 31548 31549],0.0114
4921,obs,,P.14.E,,,
4934,obs,,P.14.S,,,
4935,obs,,P.14,,[24610 24611 24612],0.01861
4936,obs,,P.14,,[24613 24614 24615],0.01492
4937,obs,,,,,
4938,obs,,P.14,,[23115 23116 23117 23118 23119],0.01568
4939,obs,,P.14,,[23120 23121 23122 23123 23124],0.02515
4940,obs,,P.14,,[23126 23127 23128 23129],0.02747
4941,obs,,P.14,,[21645 23130],0.00998
4942,obs,,P.14,,[21646 21647 21648 21649 21650],0.02136
4943,obs,,P.14,,[21651 21652 21653 21654 21655],0.02229
4944,obs,,P.14,,[21656 21657 21658 21659 21660],0.02242
4945,obs,,P.14,,[20241 20242],0.00823
4946,obs,,P.14,,[20243 20244 20245 20246 20247],0.02464
4947,obs,,P.14,,[20248 20249 20250 20251 20252],0.02129
4948,obs,,P.14,,[20253 20254 20255 20256],0.01706
4949,obs,,P.14,,[18977 18978 18979],0.01343
4950,obs,,P.14,,[18980 18981 18982 18983 18984],0.02135
4951,obs,,P.14,,[18985 18986 18987 18988 18989],0.02066
4952,obs,,P.14,,[18990 18991 18992],0.01242
4953,obs,,P.14,,[17720 17721 17722 17723],0.01678
4954,obs,,P.14,,[17724 17725 17726 17727 17728],0.02068
4955,obs,,P.14,,[17729 17730 17731 17732],0.01685
4956,obs,,P.14,,[17733 17734 17735 17736],0.01684
4957,obs,,P.14,,[16480 16481 16482 16483],0.01705
4958,obs,,P.14,,[16484 16485 16486 16487 16488],0.02081
4959,obs,,P.14,,[16489 16490 16491 16492 16493],0.02046
4960,obs,,P.14,,[16494 16495 16496],0.01255
4961,obs,,P.14,,[15283 15284 15285 15286],0.0167
4962,obs,,P.14,,[15287 15288 15289 15290 15291],0.02406
4963,obs,,P.14,,[15292 15293 15294 15295 15296],0.02122
4964,obs,,P.14,,[15297 15298 15299 15300],0.0177
4965,obs,,P.14,,[14130 14131 14132 14133],0.01962
4966,obs,,P.14,,[14134 14135 14136 14137],0.0181
4967,obs,,P.14,,[14139 14140 14143],0.01243
4968,obs,,P.14,,[14144 14145 14146 14147],0.017
4969,obs,,P.14,,[13100 13101 13102],0.01375
4970,obs,,P.14,,[13103 13104 13105 13106 13107],0.02114
4971,obs,,P.14,,[13108 13109 13110 13111 13112],0.02262
4972,obs,,P.14,,[13113 13114 13115 13116 13117],0.02176
4973,obs,,P.14,,[12121],0.00439
4974,obs,,P.14,,[12122 12123 12124 12125 12126],0.02196
4975,obs,,P.14,,[12127 12128 12129 12130 12131],0.02243
4976,obs,,P.14,,[12132 12133 12134 12135 12136],0.02233
4977,obs,,P.14,,[12137 12138],0.00825
4978,obs,,P.14,,[11167 11168 11169 11170 11171],0.02188
4979,obs,,P.14,,[11172 11173 11174 11175 11176],0.02388
4980,obs,,P.14,,[11177 11178 11179 11180 11181],0.02233
4981,obs,,P.14,,[11182 11183 11184 11185],0.01746
4982,obs,,P.14,,[10429 10430],0.00871
4983,obs,,P.14,,[10432 10433 10434 10435 10436],0.02284
4984,obs,,P.14,,[10437 10438 10439 10440 10441],0.0226
4985,obs,,P.14,,[10442 10443 10444 10445 10446],0.02189
4986,obs,,P.14,,[9838],0.00531
4987,obs,,P.14,,[9839 9840 9842 9843],0.00915
4988,obs,,P.14,,[9844 9845 9846 9847 9848],0.01401
4989,obs,,P.14,,[9849 9850 9851 9852 9853],0.02433
4990,obs,,P.14,,[9854 9855 9856],0.01998
4991,obs,,P.14,,[9330 9331],0.01057
4992,obs,,P.14,,[9332 9333 9334 9335 9336],0.00814
4993,obs,,P.14,,[9337 9338],0.01112
4994,obs,,P.14.E,,,
4995,slew,,,,,
4996,slew,,,,,
4997,idle,,,,,
4998,idle,,,,,
4999,idle,,,,,
5000,idle,,,,,
5001,idle,,,,,
5002,idle,,,,,
5003,idle,,,,,
5004,obs,,P.15.S,,,
5005,obs,,P.15,,[7363 7364 7365],0.01418
5006,obs,,P.15,,[7366 7367 7368 7369],0.03898
5007,obs,,P.15,,[7370 7371],0.00864
5008,obs,,,,,
5009,obs,,P.15,,[6664 6665 6666 6667],0.0258
5010,obs,,P.15,,[6668 6669 6670 6671 6672],0.03166
5011,obs,,P.15,,[6673 6674 6675 6676 6677],0.02246
5012,obs,,P.15,,[6678 6679 6680 6681],0.01673
5013,obs,,P.15,,[6011],0.00011
5014,obs,,P.15,,[6012 6013 6014 6015 6016],0.04012
5015,obs,,P.15,,[6017 6018 6019 6020 6021],0.02253
5016,obs,,P.15,,[6022 6023 6024 6025 6026],0.02071
5017,obs,,P.15,,[6027 6028 6029 6030],0.0178
5018,obs,,P.15,,[5402 5403],0.00257
5019,obs,,P.15,,[5404 5405 5406 5407 5408],0.01414
5020,obs,,P.15,,[5411 5412 5413],0.01229
5021,obs,,P.15,,[5414 5415 5418],0.00849
5022,obs,,P.15,,[5419 5420 5421 5422 5423],0.01885
5023,obs,,P.15,,[5424],0.00445
5024,obs,,P.15,,[4840 4845],0.00485
5025,obs,,P.15,,[4846 4847 4848],0.00192
5026,obs,,P.15,,[4852 4853 4854],0.00594
5027,obs,,P.15.E,,,
5028,obs,,P.15.S,,,
5029,obs,,P.15,,[4316 4317 4318],0.0184
5030,obs,,P.15,,[4319 4320 4321 4322 4323],0.00875
5031,obs,,P.15,,[4324 4325 4326 4328],0.0011
5032,obs,,P.15,,[4329 4330],0.00389
5033,obs,,P.15.E,,,
5034,obs,,P.15.S,,,
5035,obs,,P.15,,[3905 3906 3907 3908],0.00514
5036,obs,,P.15,,[3909 3910 3911 3912 3913],0.01456
5037,obs,,P.15,,[3914 3915 3916 3917],0.02463
5038,obs,,P.15.E,,,
5039,obs,,P.15.S,,,
5040,obs,,P.15,,[3593],0.00309
5041,obs,,P.15,,[3594 3595 3596],0.0287
5042,obs,,P.15,,[3597],0.00125
5043,obs,,P.15.E,,,
5045,obs,,P.15.S,,,
5046,obs,,P.15,,[3253],0.00129
5047,obs,,P.15,,[3256],0.00064
5048,obs,,P.15,,[3259 3260 3261 3262 3263],0.03005
5049,obs,,P.15,,[3264 3265 3266 3267 3268],0.03558
5050,obs,,P.15,,[3269 3270 3271 3272 3273],0.02201
5051,obs,,P.15,,[3274 3275 3276 3277 3278],0.02388
5052,obs,,,,,
5053,obs,,P.15,,[2972 2973 2974 2975],0.0092
5054,obs,,P.15,,[2976 2977 2978 2979 2980 2981],0.02704
5055,obs,,P.15,,[2982 2983 2984 2985 2986],0.0138
5056,obs,,P.15,,[2990 2991],0.0006
5057,obs,,P.15,,[2992 2993 2994],0.01319
5058,obs,,,,,
5059,obs,,P.15,,[2578 2579 2580],0.01266
5060,obs,,P.15,,[2583 2584],0.0003
5061,obs,,P.15,,[2586 2587 2588 2590],0.00252
5062,obs,,P.15,,[2591 2592],0.00022
5063,obs,,P.15.E,,,
5065,obs,,P.15.S,,,
5066,obs,,P.15,,[2186 2187 2188],0.02992
5067,obs,,P.15,,[2190],0.00137
5068,obs,,P.15.E,,,
5069,slew,,,,,
5070,slew,,,,,
5071,idle,,,,,
5072,idle,,,,,
5073,idle,,,,,
5074,idle,,,,,
5075,idle,,,,,
5076,idle,,,,,
5077,idle,,,,,
5078,obs,,P.14.S,,,
5079,obs,,P.14,,[1785 1786],0.01049
5080,obs,,P.14,,[1787 1788 1789],0.00088
5081,obs,,P.14,,[1792 1793 1794 1795 1796],0.00603
5082,obs,,P.14,,[1797 1798 1799],0.00161
5083,obs,,,,,
5084,obs,,P.14,,[1413 1414 1415 1416 1418],0.00498
5085,obs,,P.14,,[1419 1420 1421 1422 1423],0.01151
5086,obs,,P.14,,[1424 1425 1426 1427],0.0226
5087,obs,,P.14,,[1429 1431],0.00292
5088,obs,,P.14,,[1432 1433 1434 1435],0.01911
5089,obs,,P.14,,[1436 1437 1438],0.01548
5090,obs,,P.14,,[1440 1441 1442],0.0029
5091,obs,,P.14.E,,,
5104,obs,,P.14.S,,,
5105,obs,,P.14,,[917],0.00067
5106,obs,,P.14.E,,,
5124,obs,,P.14.S,,,
5125,obs,,P.14,,[660 661],0.00905
5126,obs,,P.14,,[662],0.00548
5127,obs,,,,,
5128,obs,,P.14,,[663 664 665 666 667],0.02168
5129,obs,,P.14,,[668 669 670 671 672],0.03412
5130,obs,,P.14,,[673],0.00143
5131,obs,,P.14.E,,,
5132,slew,,,,,
5133,slew,,,,,
5134,slew,,,,,
5135,slew,,,,,
5136,idle,,,,,
5137,idle,,,,,
5138,idle,,,,,
5139,idle,,,,,
5140,idle,,,,,
5141,idle,,,,,
5142,idle,,,,,
5143,idle,,,,,
5144,idle,,,,,
5145,idle,,,,,
5146,idle,,,,,
5147,idle,,,,,
5148,idle,,,,,
5149,idle,,,,,
5150,idle,,,,,
5151,idle,,,,,
5152,idle,,,,,
5153,idle,,,,,
5154,idle,,,,,
5155,idle,,,,,
5156,idle,,,,,
5157,idle,,,,,
5158,idle,,,,,
5159,idle,,,,,
5160,idle,,,,,
5161,idle,,,,,
5162,idle,,,,,
5163,idle,,,,,
5164,idle,,,,,
5165,idle,,,,,
5166,idle,,,,,
5167,idle,,,,,
5168,idle,,,,,
5169,idle,,,,,
5170,idle,,,,,
5171,idle,,,,,
5172,idle,,,,,
5173,idle,,,,,
5174,idle,,,,,
5175,obs,,P.18.S,,,
5176,obs,,P.18,,[0],0.00409
5177,obs,,P.18,,[1 2 3 4 5 6],0.02604
5178,obs,,P.18,,[7 8 9 10],0.01854
5179,obs,,P.18,,[11 12 13 14 15 16],0.03225
5180,obs,,P.18,,[17 18 19 20],0.0178
5181,obs,,P.18.E,,,
5182,slew,,,,,
5183,slew,,,,,
5184,slew,,,,,
5185,obs,,P.16.S,,,
5186,obs,,P.16,,[52 53 54],0.01354
5187,obs,,,,,
5188,obs,,P.16,,[55 56 57],0.02258
5189,obs,,P.16,,[58 59 60 61 62],0.03536
5190,obs,,P.16,,[63 64 65],0.02619
5191,obs,,P.16,,[66 67 68],0.01808
5192,obs,,P.16.E,,,
5193,slew,,,,,
5194,slew,,,,,
5195,obs,,P.15.S,,,
5196,obs,,P.15,,[87 88 89 90 91],0.02527
5197,obs,,P.15,,[92 93 94 95 96],0.03271
5198,obs,,P.15,,[97 98 99 100],0.02679
5199,obs,,P.15.E,,,
5200,slew,,,,,
5201,slew,,,,,
5202,slew,,,,,
5203,slew,,,,,
5204,slew,,,,,
5205,slew,,,,,
5206,slew,,,,,
5207,slew,,,,,
5208,slew,,,,,
5209,slew,,,,,
5210,slew,,,,,
5211,slew,,,,,
5212,slew,,,,,
5213,slew,,,,,
5214,slew,,,,,
5215,slew,,,,,
5216,slew,,,,,
5217,slew,,,,,
5218,idle,,,,,
5219,idle,,,,,
5220,idle,,,,,
5221,idle,,,,,
5222,idle,,,,,
5223,idle,,,,,
5224,idle,,,,,
5225,idle,,,,,
5226,idle,,,,,
5227,idle,,,,,
5228,idle,,,,,
5229,idle,,,,,
5230,idle,,,,,
5231,idle,,,,,
5232,idle,,,,,
5233,idle,,,,,
5234,idle,,,,,
5235,idle,,,,,
5236,idle,,,,,
5237,idle,,,,,
5238,idle,,,,,
5239,idle,,,,,
5240,idle,,,,,
5241,idle,,,,,
5242,idle,,,,,
5243,idle,,,,,
5244,idle,,,,,
5245,idle,,,,,
5246,idle,,,,,
5247,idle,,,,,
5248,idle,,,,,
5249,idle,,,,,
5250,idle,,,,,
5251,idle,,,,,
5252,idle,,,,,
5253,idle,,,,,
5254,idle,,,,,
5255,idle,,,,,
5256,idle,,,,,
5257,idle,,,,,
5258,idle,,,,,
5259,idle,,,,,
5260,idle,,,,,
5261,idle,,,,,
5262,idle,,,,,
5263,idle,,,,,
5264,idle,,,,,
5265,idle,,,,,
5266,idle,,,,,
5267,idle,,,,,
5268,idle,,,,,
5269,idle,,,,,
5270,idle,,,,,
5271,idle,,,,,
5272,idle,,,,,
5273,idle,,,,,
5274,idle,,,,,
5275,idle,,,,,
5276,idle,,,,,
5277,idle,,,,,
5278,idle,,,,,
5279,idle,,,,,
5280,idle,,,,,
5281,idle,,,,,
5282,idle,,,,,
5283,idle,,,,,
5284,idle,,,,,
5285,idle,,,,,
5286,idle,,,,,
5287,idle,,,,,
5288,idle,,,,,
5289,idle,,,,,
5290,idle,,,,,
5291,idle,,,,,
5292,idle,,,,,
5293,idle,,,,,
5294,idle,,,,,
5295,idle,,,,,
5296,idle,,,,,
5297,idle,,,,,
5298,idle,,,,,
5299,idle,,,,,
5300,idle,,,,,
5301,idle,,,,,
5302,idle,,,,,
5303,idle,,,,,
5304,idle,,,,,
5305,idle,,,,,
5306,idle,,,,,
5307,idle,,,,,
5308,idle,,,,,
5309,idle,,,,,
5310,idle,,,,,
5311,idle,,,,,
5312,idle,,,,,
5313,idle,,,,,
5314,idle,,,,,
5315,idle,,,,,
5316,idle,,,,,
5317,idle,,,,,
5318,idle,,,,,
5319,idle,,,,,
5320,idle,,,,,
5321,idle,,,,,
5322,idle,,,,,
5323,idle,,,,,
5324,idle,,,,,
5325,idle,,,,,
5326,idle,,,,,
5327,idle,,,,,
5328,idle,,,,,
5329,idle,,,,,
5330,idle,,,,,
5331,idle,,,,,
5332,idle,,,,,
5333,idle,,,,,
5334,idle,,,,,
5335,idle,,,,,
5336,idle,,,,,
5337,idle,,,,,
5338,idle,,,,,
5339,idle,,,,,
5340,idle,,,,,
5341,idle,,,,,
5342,idle,,,,,
5343,idle,,,,,
5344,idle,,,,,
5345,idle,,,,,
5346,idle,,,,,
5347,idle,,,,,
5348,idle,,,,,
5349,idle,,,,,
5350,obs,,P.36.S,,,
5351,obs,,P.36,,[777 778],0.00772
5352,obs,,P.36,,[775 776],0.01658
5353,obs,,P.36.E,,,
5354,slew,,,,,
5355,slew,,,,,
5356,slew,,,,,
5357,slew,,,,,
5358,slew,,,,,
5359,slew,,,,,
5360,idle,,,,,
5361,idle,,,,,
5362,idle,,,,,
5363,idle,,,,,
5364,idle,,,,,
5365,idle,,,,,
5366,idle,,,,,
5367,idle,,,,,
5368,idle,,,,,
5369,idle,,,,,
5370,idle,,,,,
5371,idle,,,,,
5372,idle,,,,,
5373,idle,,,,,
5374,idle,,,,,
5375,idle,,,,,
5376,idle,,,,,
5377,idle,,,,,
5378,idle,,,,,
5379,idle,,,,,
5380,idle,,,,,
5381,idle,,,,,
5382,idle,,,,,
5383,idle,,,,,
5384,idle,,,,,
5385,idle,,,,,
5386,idle,,,,,
5387,idle,,,,,
5388,idle,,,,,
5389,idle,,,,,
5390,idle,,,,,
5391,idle,,,,,
5392,idle,,,,,
5393,idle,,,,,
5394,idle,,,,,
5395,idle,,,,,
5396,idle,,,,,
5397,idle,,,,,
5398,idle,,,,,
5399,idle,,,,,
5400,idle,,,,,
5401,idle,,,,,
5402,idle,,,,,
5403,idle,,,,,
5404,idle,,,,,
5405,idle,,,,,
5406,idle,,,,,
5407,idle,,,,,
5408,idle,,,,,
5409,idle,,,,,
5410,idle,,,,,
5411,idle,,,,,
5412,idle,,,,,
5413,idle,,,,,
5414,idle,,,,,
5415,idle,,,,,
5416,idle,,,,,
5417,idle,,,,,
5418,idle,,,,,
5419,idle,,,,,
5420,idle,,,,,
5421,idle,,,,,
5422,idle,,,,,
5423,idle,,,,,
5424,idle,,,,,
5425,idle,,,,,
5426,idle,,,,,
5427,idle,,,,,
5428,idle,,,,,
5429,idle,,,,,
5430,idle,,,,,
5431,idle,,,,,
5432,idle,,,,,
5433,idle,,,,,
5434,idle,,,,,
5435,idle,,,,,
5436,idle,,,,,
5437,idle,,,,,
5438,idle,,,,,
5439,idle,,,,,
5440,idle,,,,,
5441,idle,,,,,
5442,idle,,,,,
5443,idle,,,,,
5444,idle,,,,,
5445,idle,,,,,
5446,idle,,,,,
5447,idle,,,,,
5448,idle,,,,,
5449,idle,,,,,
5450,idle,,,,,
5451,idle,,,,,
5452,idle,,,,,
5453,idle,,,,,
5454,idle,,,,,
5455,idle,,,,,
5456,idle,,,,,
5457,idle,,,,,
5458,idle,,,,,
5459,idle,,,,,
5460,idle,,,,,
5461,idle,,,,,
5462,idle,,,,,
5463,idle,,,,,
5464,idle,,,,,
5465,idle,,,,,
5466,idle,,,,,
5467,idle,,,,,
5468,idle,,,,,
5469,idle,,,,,
5470,idle,,,,,
5471,idle,,,,,
5472,idle,,,,,
5473,idle,,,,,
5474,idle,,,,,
5475,idle,,,,,
5476,idle,,,,,
5477,idle,,,,,
5478,idle,,,,,
5479,idle,,,,,
5480,idle,,,,,
5481,idle,,,,,
5482,idle,,,,,
5483,idle,,,,,
5484,idle,,,,,
5485,idle,,,,,
5486,idle,,,,,
5487,idle,,,,,
5488,idle,,,,,
5489,idle,,,,,
5490,idle,,,,,
5491,idle,,,,,
5492,idle,,,,,
5493,idle,,,,,
5494,idle,,,,,
5495,idle,,,,,
5496,idle,,,,,
5497,idle,,,,,
5498,idle,,,,,
5499,idle,,,,,
5500,idle,,,,,
5501,idle,,,,,
5502,idle,,,,,
5503,idle,,,,,
5504,idle,,,,,
5505,idle,,,,,
5506,idle,,,,,
5507,idle,,,,,
5508,idle,,,,,
5509,idle,,,,,
5510,idle,,,,,
5511,idle,,,,,
5512,idle,,,,,
5513,idle,,,,,
5514,idle,,,,,
5515,idle,,,,,
5516,idle,,,,,
5517,idle,,,,,
5518,idle,,,,,
5519,idle,,,,,
5520,idle,,,,,
5521,idle,,,,,
5522,idle,,,,,
5523,idle,,,,,
5524,idle,,,,,
5525,idle,,,,,
5526,idle,,,,,
5527,idle,,,,,
5528,idle,,,,,
5529,idle,,,,,
5530,idle,,,,,
5531,idle,,,,,
5532,idle,,,,,
5533,idle,,,,,
5534,idle,,,,,
5535,idle,,,,,
5536,idle,,,,,
5537,idle,,,,,
5538,obs,,P.32.S,,,
5539,obs,,P.32,,[42980 42985 42986 42987 42988 42989 42990 42991],0.05853
5540,obs,,P.32.E,,,
5541,obs,,P.32.S,,,
5542,obs,,P.32,,[45401 45402 45403 45404 45405 45406 45407 45412 45413],0.04946
5543,obs,,P.32.E,,,
5544,obs,,P.32.S,,,
5545,obs,,P.32,,[47920 47922 47925],0.01667
5546,obs,,P.32.E,,,
5547,obs,,P.32.S,,,
5548,obs,,P.32,,[50451 50452 50453 50454],0.03118
5549,obs,,P.32.E,,,
5550,obs,,P.32.S,,,
5551,obs,,P.32,,[53045 53049 53050 53051 53052],0.04769
5552,obs,,P.32.E,,,
5553,obs,,P.32.S,,,
5554,obs,,P.32,,[55718 55720 55721],0.01169
5555,obs,,P.32.E,,,
5556,obs,,P.32.S,,,
5557,obs,,P.32,,[58400 58407 58408 58412],0.00493
5558,obs,,P.32.E,,,
5559,obs,,P.32.S,,,
5560,obs,,P.32,,[61149 61157 61160],0.00798
5561,obs,,P.32.E,,,
5562,obs,,P.32.S,,,
5563,obs,,P.32,,[63945 63946 63954],0.016
5564,obs,,P.32.E,,,
5565,obs,,P.32.S,,,
5566,obs,,P.32,,[66731 66732 66733 66737 66738],0.0024
5567,obs,,P.32.E,,,
5568,obs,,P.32.S,,,
5569,obs,,P.32,,[69528 69529 69530 69531 69536 69537],0.02602
5570,obs,,P.32.E,,,
5571,obs,,P.32.S,,,
5572,obs,,P.32,,[72336 72340 72344 72345 72346],0.02064
5573,obs,,P.32.E,,,
5574,obs,,P.32.S,,,
5575,obs,,P.32,,[75170 75171 75172 75173 75175 75176 75177 75180],0.07447
5576,obs,,,,,
5577,obs,,P.32,,[78009 78010 78011],0.02325
5578,obs,,P.32,,[78004 78006 78007 78008],0.01583
5579,obs,,,,,
5580,obs,,P.32,,[80872 80874 80875 80876 80877 80878 80879 80880 80881],0.06023
5581,obs,,P.32.E,,,
5582,obs,,P.32.S,,,
5583,obs,,P.32,,[83774 83775 83776 83777 83778 83779 83780],0.0486
5584,obs,,P.32.E,,,
5588,obs,,P.32.S,,,
5589,obs,,P.32,,[89698],0.00033
5590,obs,,,,,
5591,obs,,P.32,,[92671 92672 92673],0.00273
5592,obs,,P.32.E,,,
5593,obs,,P.32.S,,,
5594,obs,,P.32,,[95653 95654 95656],0.01484
5595,obs,,P.32.E,,,
5596,obs,,P.32.S,,,
5597,obs,,P.32,,[98663],0.01017
5598,obs,,,,,
5599,obs,,P.32,,[101596 101597],0.02656
5600,obs,,P.32.E,,,
5601,obs,,P.32.S,,,
5602,obs,,P.32,,[104506 104507 104508 104509 104510],0.03979
5603,obs,,P.32.E,,,
5604,obs,,P.32.S,,,
5605,obs,,P.32,,[107452 107453 107454 107455],0.02885
5606,obs,,,,,
5607,obs,,P.32,,[110393 110396 110397 110398],0.03552
5608,obs,,P.32.E,,,
5609,obs,,P.32.S,,,
5610,obs,,P.32,,[113323 113328 113329 113330],0.02284
5611,obs,,,,,
5612,obs,,P.32,,[116220 116221 116222 116223 116224 116225 116227 116228],0.03595
5613,obs,,P.32.E,,,
5614,obs,,P.32.S,,,
5615,obs,,P.32,,[119080 119081 119082 119086 119089 119090],0.01854
5616,obs,,,,,
5617,obs,,P.32,,[121920 121921],0.01462
5618,obs,,P.32,,[121914 121915 121916 121917 121918 121919],0.01917
5619,obs,,,,,
5620,obs,,P.32,,[124734 124735 124736 124737 124738 124740 124741 124742 124743],0.01652
5621,obs,,P.32.E,,,
5622,obs,,P.32.S,,,
5623,obs,,P.32,,[127552 127553 127554 127555 127556 127557 127559],0.01344
5624,obs,,,,,
5625,obs,,P.32,,[130353 130355 130356 130357 130358 130359 130360 130361 130362 130363],0.01235
5626,obs,,P.32.E,,,
5627,obs,,P.32.S,,,
5628,obs,,P.32,,[133144 133145 133147 133148],0.0087
5629,obs,,,,,
5630,obs,,P.32,,[135925 135926 135928 135929 135930 135931 135932 135935],0.07991
5631,obs,,,,,
5632,obs,,P.32,,[138696 138697],0.0086
5633,obs,,P.32,,[138688 138689 138690 138692 138694 138695],0.00838
5634,obs,,,,,
5635,obs,,P.32,,[141425 141426 141427 141428 141429 141430],0.0032
5636,obs,,,,,
5637,obs,,P.32,,[144148 144149 144150 144151 144152 144153 144155 144156 144157],0.00521
5638,obs,,P.32.E,,,
5639,obs,,P.32.S,,,
5640,obs,,P.32,,[146872 146873 146875 146876 146877 146879 146880],0.00996
5641,obs,,,,,
5642,obs,,P.32,,[149554 149555 149556 149557 149560 149561 149562 149563],0.00747
5643,obs,,P.32.E,,,
5644,obs,,P.32.S,,,
5645,obs,,P.32,,[152234 152235 152236 152237 152241 152242 152243],0.00373
5646,obs,,,,,
5647,obs,,P.32,,[154932 154933 154934 154939 154940 154942],0.0086
5648,obs,,,,,
5649,obs,,P.32,,[157603 157604 157605 157606 157608 157609 157610],0.00893
5650,obs,,P.32.E,,,
5651,obs,,P.32.S,,,
5652,obs,,P.32,,[160247 160248 160249 160252 160253 160254],0.0127
5653,obs,,,,,
5654,obs,,P.32,,[162850 162851 162856 162857],0.00446
5655,obs,,,,,
5656,obs,,P.32,,[165455],2e-05
5657,obs,,P.32,,[165447 165448 165449 165450],0.00438
5658,obs,,,,,
5659,obs,,P.32,,[168039 168040 168041 168042 168043 168044 168048],0.02215
5660,obs,,,,,
5661,obs,,P.32,,[170567 170568 170570 170571 170572 170574],0.02531
5662,obs,,,,,
5663,obs,,P.32,,[173077 173078 173079 173080 173081 173082 173083 173084],0.01061
5664,obs,,P.32.E,,,
5665,obs,,P.32.S,,,
5666,obs,,P.32,,[175561 175563 175564 175565 175566 175567],0.00772
5667,obs,,,,,
5668,obs,,P.32,,[178086 178087 178088 178090 178093],0.00767
5669,obs,,,,,
5670,obs,,P.32,,[180615 180617 180618 180622 180623 180624],0.00236
5671,obs,,P.32.E,,,
5672,obs,,P.32.S,,,
5673,obs,,P.32,,[183143 183144],0.00153
5674,obs,,,,,
5675,obs,,P.32,,[185629 185630 185633 185635 185636],0.00041
5676,obs,,,,,
5677,obs,,P.32,,[188140],4e-05
5678,obs,,,,,
5679,obs,,P.32,,[190647],8e-05
5680,obs,,P.32.E,,,
5681,obs,,P.32.S,,,
5682,obs,,P.32,,[193102 193109],0.00019
5683,obs,,,,,
5684,obs,,P.32,,[195508 195509 195510],0.00016
5685,obs,,,,,
5686,obs,,P.32,,[197902 197904 197906 197908],0.00087
5687,obs,,,,,
5688,obs,,P.32,,[200223 200224 200225 200227 200228 200229 200230],0.00523
5689,obs,,,,,
5690,obs,,P.32,,[202475 202476 202477 202482 202483],0.01202
5691,obs,,P.32.E,,,
5692,obs,,P.32.S,,,
5693,obs,,P.32,,[204717 204719 204720 204724],0.00482
5694,obs,,,,,
5695,obs,,P.32,,[206982 206985 206988],0.00166
5696,obs,,,,,
5697,obs,,P.32,,[209214 209215 209216 209219 209220],0.00397
5698,obs,,,,,
5699,obs,,P.32,,[211417 211421],0.00351
5700,obs,,,,,
5701,obs,,P.32,,[213612 213618 213619 213620],0.00139
5702,obs,,,,,
5703,obs,,P.32,,[215784 215789 215790 215791],0.00121
5704,obs,,P.32,,[215792],0.00042
5705,obs,,,,,
5706,obs,,P.32,,[217932 217933 217935],0.00331
5707,obs,,P.32.E,,,
5709,obs,,P.32.S,,,
5710,obs,,P.32,,[220064 220065 220066],0.00417
5711,obs,,,,,
5712,obs,,P.32,,[222186 222187],0.00101
5713,obs,,P.32.E,,,
5714,slew,,,,,
5715,slew,,,,,
5716,slew,,,,,
5717,slew,,,,,
5718,slew,,,,,
5719,slew,,,,,
5720,slew,,,,,
5721,slew,,,,,
5722,slew,,,,,
5723,slew,,,,,
5724,idle,,,,,
5725,obs,,P.49.S,,,
5726,obs,,P.49,,[239109 239114],0.00443
5727,obs,,,,,
5728,obs,,P.49,,[241243],0.00027
5729,obs,,P.49.E,,,
5730,slew,,,,,
5731,slew,,,,,
5732,slew,,,,,
5733,slew,,,,,
5734,slew,,,,,
5735,slew,,,,,
5736,slew,,,,,
5737,slew,,,,,
5738,slew,,,,,
5739,slew,,,,,
5740,slew,,,,,
5741,slew,,,,,
5742,slew,,,,,
5743,slew,,,,,
5744,slew,,,,,
5745,slew,,,,,
5746,slew,,,,,
5747,slew,,,,,
5748,slew,,,,,
5749,slew,,,,,
5750,obs,,P.14.S,,,
5751,obs,,P.14,,[284455],0.00456
5752,obs,,P.14,,[284462],0.00267
5753,obs,,P.14.E,,,
5754,obs,,P.14.S,,,
5755,obs,,P.14,,[288922],0.00211
5756,obs,,,,,
5757,obs,,P.14,,[291161],0.00244
5758,obs,,,,,
5759,obs,,P.14,,[293415],0.00635
5760,obs,,P.14,,[295711],0.00024
5761,obs,,P.14.E,,,
5762,slew,,,,,
5763,slew,,,,,
5764,slew,,,,,
5765,slew,,,,,
5766,slew,,,,,
5767,slew,,,,,
5768,slew,,,,,
5769,slew,,,,,
5770,slew,,,,,
5771,slew,,,,,
5772,slew,,,,,
5773,slew,,,,,
5774,slew,,,,,
5775,slew,,,,,
5776,slew,,,,,
5777,slew,,,,,
5778,slew,,,,,
5779,slew,,,,,
5780,idle,,,,,
5781,idle,,,,,
5782,idle,,,,,
5783,idle,,,,,
5784,idle,,,,,
5785,idle,,,,,
5786,idle,,,,,
5787,idle,,,,,
5788,idle,,,,,
5789,idle,,,,,
5790,idle,,,,,
