# file: s2.43200-64799.May.31.22.10.18.prettyPlan.csv May.31.22.10.18
# Spacecraft with id sat2
# Epoch [JDUT1] is 2458853.0625
# Step size [s] is 1.0
TP,mode,L-band,P-band,L-band GPs,P-band GPs,reward
9324,idle,,,,,
9325,idle,,,,,
9326,idle,,,,,
9327,idle,,,,,
9328,idle,,,,,
9329,idle,,,,,
9330,idle,,,,,
9331,idle,,,,,
9332,idle,,,,,
9333,idle,,,,,
9334,idle,,,,,
9335,idle,,,,,
9336,idle,,,,,
9337,idle,,,,,
9338,idle,,,,,
9339,idle,,,,,
9340,idle,,,,,
9341,idle,,,,,
9342,idle,,,,,
9343,idle,,,,,
9344,idle,,,,,
9345,idle,,,,,
9346,idle,,,,,
9347,idle,,,,,
9348,idle,,,,,
9349,idle,,,,,
9350,idle,,,,,
9351,idle,,,,,
9352,idle,,,,,
9353,idle,,,,,
9354,idle,,,,,
9355,idle,,,,,
9356,idle,,,,,
9357,idle,,,,,
9358,idle,,,,,
9359,idle,,,,,
9360,idle,,,,,
9361,idle,,,,,
9362,idle,,,,,
9363,idle,,,,,
9364,idle,,,,,
9365,idle,,,,,
9366,idle,,,,,
9367,idle,,,,,
9368,idle,,,,,
9369,idle,,,,,
9370,idle,,,,,
9371,idle,,,,,
9372,idle,,,,,
9373,idle,,,,,
9374,idle,,,,,
9375,idle,,,,,
9376,idle,,,,,
9377,idle,,,,,
9378,idle,,,,,
9379,idle,,,,,
9380,idle,,,,,
9381,idle,,,,,
9382,idle,,,,,
9383,idle,,,,,
9384,idle,,,,,
9385,idle,,,,,
9386,idle,,,,,
9387,idle,,,,,
9388,idle,,,,,
9389,idle,,,,,
9390,idle,,,,,
9391,idle,,,,,
9392,idle,,,,,
9393,idle,,,,,
9394,idle,,,,,
9395,idle,,,,,
9396,idle,,,,,
9397,idle,,,,,
9398,idle,,,,,
9399,idle,,,,,
9400,idle,,,,,
9401,idle,,,,,
9402,idle,,,,,
9403,idle,,,,,
9404,idle,,,,,
9405,idle,,,,,
9406,idle,,,,,
9407,idle,,,,,
9408,idle,,,,,
9409,idle,,,,,
9410,idle,,,,,
9411,idle,,,,,
9412,idle,,,,,
9413,idle,,,,,
9414,idle,,,,,
9415,idle,,,,,
9416,idle,,,,,
9417,idle,,,,,
9418,idle,,,,,
9419,idle,,,,,
9420,idle,,,,,
9421,idle,,,,,
9422,idle,,,,,
9423,idle,,,,,
9424,idle,,,,,
9425,idle,,,,,
9426,idle,,,,,
9427,idle,,,,,
9428,idle,,,,,
9429,idle,,,,,
9430,idle,,,,,
9431,idle,,,,,
9432,idle,,,,,
9433,idle,,,,,
9434,idle,,,,,
9435,idle,,,,,
9436,idle,,,,,
9437,idle,,,,,
9438,idle,,,,,
9439,idle,,,,,
9440,idle,,,,,
9441,idle,,,,,
9442,idle,,,,,
9443,idle,,,,,
9444,idle,,,,,
9445,idle,,,,,
9446,idle,,,,,
9447,idle,,,,,
9448,idle,,,,,
9449,idle,,,,,
9450,idle,,,,,
9451,idle,,,,,
9452,idle,,,,,
9453,idle,,,,,
9454,idle,,,,,
9455,idle,,,,,
9456,idle,,,,,
9457,idle,,,,,
9458,idle,,,,,
9459,idle,,,,,
9460,idle,,,,,
9461,idle,,,,,
9462,idle,,,,,
9463,idle,,,,,
9464,idle,,,,,
9465,idle,,,,,
9466,idle,,,,,
9467,idle,,,,,
9468,idle,,,,,
9469,idle,,,,,
9470,idle,,,,,
9471,idle,,,,,
9472,idle,,,,,
9473,idle,,,,,
9474,idle,,,,,
9475,idle,,,,,
9476,idle,,,,,
9477,idle,,,,,
9478,idle,,,,,
9479,idle,,,,,
9480,idle,,,,,
9481,idle,,,,,
9482,idle,,,,,
9483,idle,,,,,
9484,idle,,,,,
9485,idle,,,,,
9486,idle,,,,,
9487,idle,,,,,
9488,idle,,,,,
9489,idle,,,,,
9490,idle,,,,,
9491,idle,,,,,
9492,idle,,,,,
9493,idle,,,,,
9494,idle,,,,,
9495,idle,,,,,
9496,idle,,,,,
9497,idle,,,,,
9498,idle,,,,,
9499,idle,,,,,
9500,idle,,,,,
9501,idle,,,,,
9502,idle,,,,,
9503,idle,,,,,
9504,idle,,,,,
9505,idle,,,,,
9506,idle,,,,,
9507,idle,,,,,
9508,idle,,,,,
9509,idle,,,,,
9510,idle,,,,,
9511,idle,,,,,
9512,idle,,,,,
9513,idle,,,,,
9514,idle,,,,,
9515,idle,,,,,
9516,idle,,,,,
9517,idle,,,,,
9518,idle,,,,,
9519,idle,,,,,
9520,idle,,,,,
9521,idle,,,,,
9522,idle,,,,,
9523,idle,,,,,
9524,idle,,,,,
9525,idle,,,,,
9526,idle,,,,,
9527,idle,,,,,
9528,idle,,,,,
9529,idle,,,,,
9530,idle,,,,,
9531,idle,,,,,
9532,idle,,,,,
9533,idle,,,,,
9534,idle,,,,,
9535,idle,,,,,
9536,idle,,,,,
9537,idle,,,,,
9538,idle,,,,,
9539,idle,,,,,
9540,idle,,,,,
9541,idle,,,,,
9542,idle,,,,,
9543,idle,,,,,
9544,idle,,,,,
9545,idle,,,,,
9546,idle,,,,,
9547,idle,,,,,
9548,idle,,,,,
9549,idle,,,,,
9550,idle,,,,,
9551,idle,,,,,
9552,idle,,,,,
9553,idle,,,,,
9554,idle,,,,,
9555,idle,,,,,
9556,idle,,,,,
9557,idle,,,,,
9558,idle,,,,,
9559,idle,,,,,
9560,idle,,,,,
9561,idle,,,,,
9562,idle,,,,,
9563,idle,,,,,
9564,idle,,,,,
9565,idle,,,,,
9566,idle,,,,,
9567,idle,,,,,
9568,idle,,,,,
9569,idle,,,,,
9570,idle,,,,,
9571,idle,,,,,
9572,idle,,,,,
9573,idle,,,,,
9574,idle,,,,,
9575,idle,,,,,
9576,idle,,,,,
9577,idle,,,,,
9578,idle,,,,,
9579,idle,,,,,
9580,idle,,,,,
9581,idle,,,,,
9582,idle,,,,,
9583,idle,,,,,
9584,idle,,,,,
9585,idle,,,,,
9586,idle,,,,,
9587,idle,,,,,
9588,idle,,,,,
9589,idle,,,,,
9590,idle,,,,,
9591,idle,,,,,
9592,idle,,,,,
9593,idle,,,,,
9594,idle,,,,,
9595,idle,,,,,
9596,idle,,,,,
9597,idle,,,,,
9598,idle,,,,,
9599,idle,,,,,
9600,idle,,,,,
9601,idle,,,,,
9602,idle,,,,,
9603,idle,,,,,
9604,idle,,,,,
9605,idle,,,,,
9606,idle,,,,,
9607,idle,,,,,
9608,idle,,,,,
9609,idle,,,,,
9610,idle,,,,,
9611,idle,,,,,
9612,idle,,,,,
9613,idle,,,,,
9614,idle,,,,,
9615,idle,,,,,
9616,idle,,,,,
9617,idle,,,,,
9618,idle,,,,,
9619,idle,,,,,
9620,idle,,,,,
9621,idle,,,,,
9622,idle,,,,,
9623,idle,,,,,
9624,idle,,,,,
9625,idle,,,,,
9626,idle,,,,,
9627,idle,,,,,
9628,idle,,,,,
9629,idle,,,,,
9630,idle,,,,,
9631,idle,,,,,
9632,idle,,,,,
9633,idle,,,,,
9634,idle,,,,,
9635,idle,,,,,
9636,idle,,,,,
9637,idle,,,,,
9638,idle,,,,,
9639,idle,,,,,
9640,idle,,,,,
9641,idle,,,,,
9642,idle,,,,,
9643,idle,,,,,
9644,idle,,,,,
9645,idle,,,,,
9646,idle,,,,,
9647,idle,,,,,
9648,idle,,,,,
9649,idle,,,,,
9650,idle,,,,,
9651,idle,,,,,
9652,idle,,,,,
9653,idle,,,,,
9654,idle,,,,,
9655,idle,,,,,
9656,idle,,,,,
9657,idle,,,,,
9658,idle,,,,,
9659,idle,,,,,
9660,idle,,,,,
9661,idle,,,,,
9662,idle,,,,,
9663,idle,,,,,
9664,idle,,,,,
9665,idle,,,,,
9666,idle,,,,,
9667,idle,,,,,
9668,idle,,,,,
9669,idle,,,,,
9670,idle,,,,,
9671,idle,,,,,
9672,idle,,,,,
9673,idle,,,,,
9674,idle,,,,,
9675,idle,,,,,
9676,idle,,,,,
9677,idle,,,,,
9678,idle,,,,,
9679,idle,,,,,
9680,idle,,,,,
9681,idle,,,,,
9682,idle,,,,,
9683,idle,,,,,
9684,idle,,,,,
9685,idle,,,,,
9686,idle,,,,,
9687,idle,,,,,
9688,idle,,,,,
9689,idle,,,,,
9690,idle,,,,,
9691,idle,,,,,
9692,idle,,,,,
9693,idle,,,,,
9694,idle,,,,,
9695,idle,,,,,
9696,idle,,,,,
9697,idle,,,,,
9698,idle,,,,,
9699,idle,,,,,
9700,idle,,,,,
9701,idle,,,,,
9702,idle,,,,,
9703,idle,,,,,
9704,idle,,,,,
9705,idle,,,,,
9706,idle,,,,,
9707,idle,,,,,
9708,idle,,,,,
9709,idle,,,,,
9710,idle,,,,,
9711,idle,,,,,
9712,idle,,,,,
9713,idle,,,,,
9714,idle,,,,,
9715,idle,,,,,
9716,idle,,,,,
9717,idle,,,,,
9718,idle,,,,,
9719,idle,,,,,
9720,idle,,,,,
9721,idle,,,,,
9722,idle,,,,,
9723,idle,,,,,
9724,idle,,,,,
9725,idle,,,,,
9726,idle,,,,,
9727,idle,,,,,
9728,idle,,,,,
9729,idle,,,,,
9730,idle,,,,,
9731,idle,,,,,
9732,idle,,,,,
9733,idle,,,,,
9734,idle,,,,,
9735,idle,,,,,
9736,idle,,,,,
9737,idle,,,,,
9738,idle,,,,,
9739,idle,,,,,
9740,idle,,,,,
9741,idle,,,,,
9742,idle,,,,,
9743,idle,,,,,
9744,idle,,,,,
9745,idle,,,,,
9746,idle,,,,,
9747,idle,,,,,
9748,idle,,,,,
9749,idle,,,,,
9750,idle,,,,,
9751,idle,,,,,
9752,idle,,,,,
9753,idle,,,,,
9754,idle,,,,,
9755,idle,,,,,
9756,idle,,,,,
9757,idle,,,,,
9758,idle,,,,,
9759,idle,,,,,
9760,idle,,,,,
9761,idle,,,,,
9762,idle,,,,,
9763,idle,,,,,
9764,idle,,,,,
9765,idle,,,,,
9766,idle,,,,,
9767,idle,,,,,
9768,idle,,,,,
9769,idle,,,,,
9770,idle,,,,,
9771,idle,,,,,
9772,idle,,,,,
9773,idle,,,,,
9774,idle,,,,,
9775,idle,,,,,
9776,idle,,,,,
9777,idle,,,,,
9778,idle,,,,,
9779,idle,,,,,
9780,idle,,,,,
9781,idle,,,,,
9782,idle,,,,,
9783,idle,,,,,
9784,idle,,,,,
9785,idle,,,,,
9786,idle,,,,,
9787,idle,,,,,
9788,idle,,,,,
9789,idle,,,,,
9790,idle,,,,,
9791,idle,,,,,
9792,idle,,,,,
9793,idle,,,,,
9794,idle,,,,,
9795,idle,,,,,
9796,idle,,,,,
9797,idle,,,,,
9798,idle,,,,,
9799,idle,,,,,
9800,idle,,,,,
9801,idle,,,,,
9802,idle,,,,,
9803,idle,,,,,
9804,idle,,,,,
9805,idle,,,,,
9806,idle,,,,,
9807,idle,,,,,
9808,idle,,,,,
9809,idle,,,,,
9810,idle,,,,,
9811,idle,,,,,
9812,idle,,,,,
9813,idle,,,,,
9814,idle,,,,,
9815,idle,,,,,
9816,idle,,,,,
9817,idle,,,,,
9818,idle,,,,,
9819,idle,,,,,
9820,idle,,,,,
9821,idle,,,,,
9822,idle,,,,,
9823,idle,,,,,
9824,idle,,,,,
9825,idle,,,,,
9826,idle,,,,,
9827,idle,,,,,
9828,idle,,,,,
9829,idle,,,,,
9830,idle,,,,,
9831,idle,,,,,
9832,idle,,,,,
9833,idle,,,,,
9834,idle,,,,,
9835,idle,,,,,
9836,idle,,,,,
9837,idle,,,,,
9838,idle,,,,,
9839,idle,,,,,
9840,idle,,,,,
9841,idle,,,,,
9842,idle,,,,,
9843,idle,,,,,
9844,idle,,,,,
9845,idle,,,,,
9846,idle,,,,,
9847,idle,,,,,
9848,idle,,,,,
9849,idle,,,,,
9850,idle,,,,,
9851,idle,,,,,
9852,idle,,,,,
9853,idle,,,,,
9854,idle,,,,,
9855,idle,,,,,
9856,idle,,,,,
9857,idle,,,,,
9858,idle,,,,,
9859,idle,,,,,
9860,idle,,,,,
9861,idle,,,,,
9862,idle,,,,,
9863,idle,,,,,
9864,idle,,,,,
9865,idle,,,,,
9866,idle,,,,,
9867,idle,,,,,
9868,idle,,,,,
9869,idle,,,,,
9870,idle,,,,,
9871,idle,,,,,
9872,idle,,,,,
9873,idle,,,,,
9874,idle,,,,,
9875,idle,,,,,
9876,idle,,,,,
9877,idle,,,,,
9878,idle,,,,,
9879,idle,,,,,
9880,idle,,,,,
9881,idle,,,,,
9882,idle,,,,,
9883,idle,,,,,
9884,idle,,,,,
9885,idle,,,,,
9886,idle,,,,,
9887,idle,,,,,
9888,idle,,,,,
9889,idle,,,,,
9890,idle,,,,,
9891,idle,,,,,
9892,idle,,,,,
9893,idle,,,,,
9894,idle,,,,,
9895,idle,,,,,
9896,idle,,,,,
9897,idle,,,,,
9898,idle,,,,,
9899,idle,,,,,
9900,idle,,,,,
9901,idle,,,,,
9902,idle,,,,,
9903,idle,,,,,
9904,idle,,,,,
9905,idle,,,,,
9906,idle,,,,,
9907,idle,,,,,
9908,idle,,,,,
9909,idle,,,,,
9910,idle,,,,,
9911,idle,,,,,
9912,idle,,,,,
9913,idle,,,,,
9914,idle,,,,,
9915,idle,,,,,
9916,idle,,,,,
9917,idle,,,,,
9918,idle,,,,,
9919,idle,,,,,
9920,idle,,,,,
9921,idle,,,,,
9922,idle,,,,,
9923,idle,,,,,
9924,idle,,,,,
9925,idle,,,,,
9926,idle,,,,,
9927,idle,,,,,
9928,idle,,,,,
9929,idle,,,,,
9930,idle,,,,,
9931,idle,,,,,
9932,idle,,,,,
9933,idle,,,,,
9934,idle,,,,,
9935,idle,,,,,
9936,idle,,,,,
9937,idle,,,,,
9938,idle,,,,,
9939,idle,,,,,
9940,idle,,,,,
9941,idle,,,,,
9942,idle,,,,,
9943,idle,,,,,
9944,idle,,,,,
9945,idle,,,,,
9946,idle,,,,,
9947,idle,,,,,
9948,idle,,,,,
9949,idle,,,,,
9950,idle,,,,,
9951,idle,,,,,
9952,idle,,,,,
9953,idle,,,,,
9954,idle,,,,,
9955,idle,,,,,
9956,idle,,,,,
9957,idle,,,,,
9958,idle,,,,,
9959,idle,,,,,
9960,idle,,,,,
9961,idle,,,,,
9962,idle,,,,,
9963,idle,,,,,
9964,idle,,,,,
9965,idle,,,,,
9966,idle,,,,,
9967,idle,,,,,
9968,idle,,,,,
9969,idle,,,,,
9970,idle,,,,,
9971,idle,,,,,
9972,idle,,,,,
9973,idle,,,,,
9974,idle,,,,,
9975,idle,,,,,
9976,idle,,,,,
9977,idle,,,,,
9978,idle,,,,,
9979,idle,,,,,
9980,idle,,,,,
9981,idle,,,,,
9982,idle,,,,,
9983,idle,,,,,
9984,idle,,,,,
9985,idle,,,,,
9986,idle,,,,,
9987,idle,,,,,
9988,idle,,,,,
9989,idle,,,,,
9990,idle,,,,,
9991,idle,,,,,
9992,idle,,,,,
9993,idle,,,,,
9994,idle,,,,,
9995,idle,,,,,
9996,idle,,,,,
9997,idle,,,,,
9998,idle,,,,,
9999,idle,,,,,
10000,idle,,,,,
10001,idle,,,,,
10002,idle,,,,,
10003,idle,,,,,
10004,idle,,,,,
10005,idle,,,,,
10006,idle,,,,,
10007,idle,,,,,
10008,idle,,,,,
10009,idle,,,,,
10010,idle,,,,,
10011,idle,,,,,
10012,idle,,,,,
10013,idle,,,,,
10014,idle,,,,,
10015,idle,,,,,
10016,idle,,,,,
10017,idle,,,,,
10018,idle,,,,,
10019,idle,,,,,
10020,idle,,,,,
10021,idle,,,,,
10022,idle,,,,,
10023,idle,,,,,
10024,idle,,,,,
10025,idle,,,,,
10026,idle,,,,,
10027,idle,,,,,
10028,idle,,,,,
10029,idle,,,,,
10030,idle,,,,,
10031,idle,,,,,
10032,idle,,,,,
10033,idle,,,,,
10034,idle,,,,,
10035,idle,,,,,
10036,idle,,,,,
10037,idle,,,,,
10038,idle,,,,,
10039,idle,,,,,
10040,idle,,,,,
10041,idle,,,,,
10042,idle,,,,,
10043,idle,,,,,
10044,idle,,,,,
10045,idle,,,,,
10046,idle,,,,,
10047,idle,,,,,
10048,idle,,,,,
10049,idle,,,,,
10050,idle,,,,,
10051,idle,,,,,
10052,idle,,,,,
10053,idle,,,,,
10054,idle,,,,,
10055,idle,,,,,
10056,idle,,,,,
10057,idle,,,,,
10058,idle,,,,,
10059,idle,,,,,
10060,idle,,,,,
10061,idle,,,,,
10062,idle,,,,,
10063,idle,,,,,
10064,idle,,,,,
10065,idle,,,,,
10066,idle,,,,,
10067,idle,,,,,
10068,idle,,,,,
10069,idle,,,,,
10070,idle,,,,,
10071,idle,,,,,
10072,idle,,,,,
10073,idle,,,,,
10074,idle,,,,,
10075,idle,,,,,
10076,idle,,,,,
10077,idle,,,,,
10078,idle,,,,,
10079,idle,,,,,
10080,idle,,,,,
10081,idle,,,,,
10082,idle,,,,,
10083,idle,,,,,
10084,idle,,,,,
10085,idle,,,,,
10086,idle,,,,,
10087,idle,,,,,
10088,idle,,,,,
10089,idle,,,,,
10090,idle,,,,,
10091,idle,,,,,
10092,idle,,,,,
10093,idle,,,,,
10094,idle,,,,,
10095,idle,,,,,
10096,idle,,,,,
10097,idle,,,,,
10098,idle,,,,,
10099,idle,,,,,
10100,idle,,,,,
10101,idle,,,,,
10102,idle,,,,,
10103,idle,,,,,
10104,idle,,,,,
10105,idle,,,,,
10106,idle,,,,,
10107,idle,,,,,
10108,idle,,,,,
10109,idle,,,,,
10110,idle,,,,,
10111,idle,,,,,
10112,idle,,,,,
10113,idle,,,,,
10114,idle,,,,,
10115,idle,,,,,
10116,idle,,,,,
10117,idle,,,,,
10118,idle,,,,,
10119,idle,,,,,
10120,idle,,,,,
10121,idle,,,,,
10122,idle,,,,,
10123,idle,,,,,
10124,idle,,,,,
10125,idle,,,,,
10126,idle,,,,,
10127,idle,,,,,
10128,idle,,,,,
10129,idle,,,,,
10130,idle,,,,,
10131,idle,,,,,
10132,idle,,,,,
10133,idle,,,,,
10134,idle,,,,,
10135,idle,,,,,
10136,idle,,,,,
10137,idle,,,,,
10138,idle,,,,,
10139,idle,,,,,
10140,idle,,,,,
10141,idle,,,,,
10142,idle,,,,,
10143,idle,,,,,
10144,idle,,,,,
10145,idle,,,,,
10146,idle,,,,,
10147,idle,,,,,
10148,idle,,,,,
10149,idle,,,,,
10150,idle,,,,,
10151,idle,,,,,
10152,idle,,,,,
10153,idle,,,,,
10154,idle,,,,,
10155,idle,,,,,
10156,idle,,,,,
10157,idle,,,,,
10158,idle,,,,,
10159,idle,,,,,
10160,idle,,,,,
10161,idle,,,,,
10162,idle,,,,,
10163,idle,,,,,
10164,idle,,,,,
10165,idle,,,,,
10166,idle,,,,,
10167,idle,,,,,
10168,idle,,,,,
10169,idle,,,,,
10170,idle,,,,,
10171,idle,,,,,
10172,idle,,,,,
10173,idle,,,,,
10174,idle,,,,,
10175,idle,,,,,
10176,idle,,,,,
10177,idle,,,,,
10178,idle,,,,,
10179,idle,,,,,
10180,idle,,,,,
10181,idle,,,,,
10182,idle,,,,,
10183,idle,,,,,
10184,idle,,,,,
10185,idle,,,,,
10186,idle,,,,,
10187,idle,,,,,
10188,idle,,,,,
10189,idle,,,,,
10190,idle,,,,,
10191,idle,,,,,
10192,idle,,,,,
10193,idle,,,,,
10194,idle,,,,,
10195,idle,,,,,
10196,idle,,,,,
10197,idle,,,,,
10198,idle,,,,,
10199,idle,,,,,
10200,idle,,,,,
10201,idle,,,,,
10202,idle,,,,,
10203,idle,,,,,
10204,idle,,,,,
10205,idle,,,,,
10206,idle,,,,,
10207,idle,,,,,
10208,idle,,,,,
10209,idle,,,,,
10210,idle,,,,,
10211,idle,,,,,
10212,idle,,,,,
10213,idle,,,,,
10214,idle,,,,,
10215,idle,,,,,
10216,idle,,,,,
10217,idle,,,,,
10218,idle,,,,,
10219,idle,,,,,
10220,idle,,,,,
10221,idle,,,,,
10222,idle,,,,,
10223,idle,,,,,
10224,idle,,,,,
10225,idle,,,,,
10226,idle,,,,,
10227,idle,,,,,
10228,idle,,,,,
10229,idle,,,,,
10230,idle,,,,,
10231,idle,,,,,
10232,idle,,,,,
10233,idle,,,,,
10234,idle,,,,,
10235,idle,,,,,
10236,idle,,,,,
10237,idle,,,,,
10238,idle,,,,,
10239,idle,,,,,
10240,idle,,,,,
10241,idle,,,,,
10242,idle,,,,,
10243,idle,,,,,
10244,idle,,,,,
10245,idle,,,,,
10246,idle,,,,,
10247,idle,,,,,
10248,idle,,,,,
10249,idle,,,,,
10250,idle,,,,,
10251,idle,,,,,
10252,idle,,,,,
10253,idle,,,,,
10254,idle,,,,,
10255,idle,,,,,
10256,idle,,,,,
10257,idle,,,,,
10258,idle,,,,,
10259,idle,,,,,
10260,idle,,,,,
10261,idle,,,,,
10262,idle,,,,,
10263,idle,,,,,
10264,idle,,,,,
10265,idle,,,,,
10266,idle,,,,,
10267,idle,,,,,
10268,idle,,,,,
10269,idle,,,,,
10270,idle,,,,,
10271,idle,,,,,
10272,idle,,,,,
10273,idle,,,,,
10274,idle,,,,,
10275,idle,,,,,
10276,idle,,,,,
10277,idle,,,,,
10278,idle,,,,,
10279,idle,,,,,
10280,idle,,,,,
10281,idle,,,,,
10282,idle,,,,,
10283,idle,,,,,
10284,idle,,,,,
10285,idle,,,,,
10286,idle,,,,,
10287,idle,,,,,
10288,idle,,,,,
10289,idle,,,,,
10290,idle,,,,,
10291,idle,,,,,
10292,idle,,,,,
10293,idle,,,,,
10294,idle,,,,,
10295,idle,,,,,
10296,idle,,,,,
10297,idle,,,,,
10298,idle,,,,,
10299,idle,,,,,
10300,idle,,,,,
10301,idle,,,,,
10302,idle,,,,,
10303,idle,,,,,
10304,idle,,,,,
10305,idle,,,,,
10306,idle,,,,,
10307,idle,,,,,
10308,idle,,,,,
10309,idle,,,,,
10310,idle,,,,,
10311,idle,,,,,
10312,idle,,,,,
10313,idle,,,,,
10314,idle,,,,,
10315,idle,,,,,
10316,idle,,,,,
10317,idle,,,,,
10318,idle,,,,,
10319,idle,,,,,
10320,idle,,,,,
10321,idle,,,,,
10322,idle,,,,,
10323,idle,,,,,
10324,idle,,,,,
10325,idle,,,,,
10326,idle,,,,,
10327,idle,,,,,
10328,idle,,,,,
10329,idle,,,,,
10330,idle,,,,,
10331,idle,,,,,
10332,idle,,,,,
10333,idle,,,,,
10334,idle,,,,,
10335,idle,,,,,
10336,idle,,,,,
10337,idle,,,,,
10338,idle,,,,,
10339,idle,,,,,
10340,idle,,,,,
10341,idle,,,,,
10342,idle,,,,,
10343,idle,,,,,
10344,idle,,,,,
10345,idle,,,,,
10346,idle,,,,,
10347,idle,,,,,
10348,idle,,,,,
10349,idle,,,,,
10350,idle,,,,,
10351,idle,,,,,
10352,idle,,,,,
10353,idle,,,,,
10354,idle,,,,,
10355,idle,,,,,
10356,idle,,,,,
10357,idle,,,,,
10358,idle,,,,,
10359,idle,,,,,
10360,idle,,,,,
10361,idle,,,,,
10362,idle,,,,,
10363,idle,,,,,
10364,idle,,,,,
10365,idle,,,,,
10366,idle,,,,,
10367,idle,,,,,
10368,idle,,,,,
10369,idle,,,,,
10370,idle,,,,,
10371,idle,,,,,
10372,idle,,,,,
10373,idle,,,,,
10374,idle,,,,,
10375,idle,,,,,
10376,idle,,,,,
10377,idle,,,,,
10378,idle,,,,,
10379,idle,,,,,
10380,idle,,,,,
10381,idle,,,,,
10382,idle,,,,,
10383,idle,,,,,
10384,idle,,,,,
10385,idle,,,,,
10386,idle,,,,,
10387,idle,,,,,
10388,idle,,,,,
10389,idle,,,,,
10390,idle,,,,,
10391,idle,,,,,
10392,idle,,,,,
10393,idle,,,,,
10394,idle,,,,,
10395,idle,,,,,
10396,idle,,,,,
10397,idle,,,,,
10398,idle,,,,,
10399,idle,,,,,
10400,idle,,,,,
10401,idle,,,,,
10402,idle,,,,,
10403,idle,,,,,
10404,idle,,,,,
10405,idle,,,,,
10406,idle,,,,,
10407,idle,,,,,
10408,idle,,,,,
10409,idle,,,,,
10410,idle,,,,,
10411,idle,,,,,
10412,idle,,,,,
10413,idle,,,,,
10414,idle,,,,,
10415,idle,,,,,
10416,idle,,,,,
10417,idle,,,,,
10418,idle,,,,,
10419,idle,,,,,
10420,idle,,,,,
10421,idle,,,,,
10422,idle,,,,,
10423,idle,,,,,
10424,idle,,,,,
10425,idle,,,,,
10426,idle,,,,,
10427,idle,,,,,
10428,idle,,,,,
10429,idle,,,,,
10430,idle,,,,,
10431,idle,,,,,
10432,idle,,,,,
10433,idle,,,,,
10434,idle,,,,,
10435,idle,,,,,
10436,idle,,,,,
10437,idle,,,,,
10438,idle,,,,,
10439,idle,,,,,
10440,idle,,,,,
10441,idle,,,,,
10442,idle,,,,,
10443,idle,,,,,
10444,idle,,,,,
10445,idle,,,,,
10446,idle,,,,,
10447,idle,,,,,
10448,idle,,,,,
10449,idle,,,,,
10450,idle,,,,,
10451,idle,,,,,
10452,idle,,,,,
10453,idle,,,,,
10454,idle,,,,,
10455,idle,,,,,
10456,idle,,,,,
10457,idle,,,,,
10458,idle,,,,,
10459,idle,,,,,
10460,idle,,,,,
10461,idle,,,,,
10462,idle,,,,,
10463,idle,,,,,
10464,idle,,,,,
10465,idle,,,,,
10466,idle,,,,,
10467,idle,,,,,
10468,idle,,,,,
10469,idle,,,,,
10470,idle,,,,,
10471,idle,,,,,
10472,idle,,,,,
10473,idle,,,,,
10474,idle,,,,,
10475,idle,,,,,
10476,idle,,,,,
10477,idle,,,,,
10478,idle,,,,,
10479,idle,,,,,
10480,idle,,,,,
10481,idle,,,,,
10482,idle,,,,,
10483,idle,,,,,
10484,idle,,,,,
10485,idle,,,,,
10486,idle,,,,,
10487,idle,,,,,
10488,idle,,,,,
10489,idle,,,,,
10490,idle,,,,,
10491,idle,,,,,
10492,idle,,,,,
10493,idle,,,,,
10494,idle,,,,,
10495,idle,,,,,
10496,idle,,,,,
10497,idle,,,,,
10498,idle,,,,,
10499,idle,,,,,
10500,idle,,,,,
10501,idle,,,,,
10502,idle,,,,,
10503,idle,,,,,
10504,idle,,,,,
10505,idle,,,,,
10506,idle,,,,,
10507,idle,,,,,
10508,idle,,,,,
10509,idle,,,,,
10510,idle,,,,,
10511,idle,,,,,
10512,idle,,,,,
10513,idle,,,,,
10514,idle,,,,,
10515,idle,,,,,
10516,idle,,,,,
10517,idle,,,,,
10518,idle,,,,,
10519,idle,,,,,
10520,idle,,,,,
10521,idle,,,,,
10522,idle,,,,,
10523,idle,,,,,
10524,idle,,,,,
10525,idle,,,,,
10526,idle,,,,,
10527,idle,,,,,
10528,idle,,,,,
10529,idle,,,,,
10530,idle,,,,,
10531,idle,,,,,
10532,idle,,,,,
10533,idle,,,,,
10534,idle,,,,,
10535,idle,,,,,
10536,idle,,,,,
10537,idle,,,,,
10538,idle,,,,,
10539,idle,,,,,
10540,idle,,,,,
10541,idle,,,,,
10542,idle,,,,,
10543,idle,,,,,
10544,idle,,,,,
10545,idle,,,,,
10546,idle,,,,,
10547,idle,,,,,
10548,idle,,,,,
10549,idle,,,,,
10550,idle,,,,,
10551,idle,,,,,
10552,idle,,,,,
10553,idle,,,,,
10554,idle,,,,,
10555,idle,,,,,
10556,idle,,,,,
10557,idle,,,,,
10558,idle,,,,,
10559,idle,,,,,
10560,idle,,,,,
10561,idle,,,,,
10562,idle,,,,,
10563,idle,,,,,
10564,idle,,,,,
10565,idle,,,,,
10566,idle,,,,,
10567,idle,,,,,
10568,idle,,,,,
10569,idle,,,,,
10570,idle,,,,,
10571,idle,,,,,
10572,idle,,,,,
10573,idle,,,,,
10574,idle,,,,,
10575,idle,,,,,
10576,idle,,,,,
10577,idle,,,,,
10578,idle,,,,,
10579,idle,,,,,
10580,idle,,,,,
10581,idle,,,,,
10582,idle,,,,,
10583,idle,,,,,
10584,idle,,,,,
